??,??(V),??(A),??(W),??(Hz),????,??,??
1580,220.76,0.466,96.09,50.01,0.934,3:27:56 PM:717,1
1581,220.82,0.476,97.98,50.02,0.932,3:27:57 PM:095,1
1582,220.81,0.463,95.53,50.01,0.934,3:27:57 PM:468,1
1583,220.67,0.469,96.57,50.01,0.933,3:27:57 PM:843,1
1584,220.98,0.459,94.65,50.02,0.933,3:27:58 PM:221,1
1585,220.95,0.465,95.76,50.01,0.932,3:27:58 PM:596,1
1586,220.70,0.465,95.85,50.00,0.934,3:27:58 PM:971,1
1587,220.85,0.469,96.85,50.01,0.935,3:27:59 PM:344,1
1588,220.94,0.461,94.49,50.02,0.928,3:27:59 PM:722,1
1589,221.06,0.433,87.72,50.02,0.916,3:28:00 PM:097,1
1590,221.34,0.443,90.87,50.02,0.927,3:28:00 PM:472,1
1591,221.33,0.383,76.33,50.02,0.900,3:28:00 PM:845,1
1592,221.42,0.388,77.80,50.01,0.906,3:28:01 PM:218,1
1593,221.46,0.420,85.58,50.02,0.920,3:28:01 PM:593,1
1594,221.41,0.410,83.19,50.02,0.916,3:28:01 PM:970,1
1595,221.39,0.417,84.08,50.02,0.911,3:28:02 PM:347,1
1596,221.34,0.404,80.08,50.01,0.895,3:28:02 PM:708,1
1597,221.45,0.424,86.61,50.02,0.922,3:28:03 PM:083,1
1598,221.57,0.435,87.46,50.00,0.907,3:28:03 PM:459,1
1599,221.41,0.437,89.40,50.01,0.924,3:28:03 PM:847,1
1600,221.17,0.418,82.96,50.02,0.897,3:28:04 PM:220,1
1601,221.23,0.409,82.10,50.01,0.907,3:28:04 PM:594,1
1602,221.15,0.419,84.79,50.02,0.915,3:28:04 PM:969,1
1603,221.35,0.390,77.79,50.02,0.901,3:28:05 PM:345,1
1604,221.33,0.422,86.09,50.02,0.922,3:28:05 PM:708,1
1605,221.39,0.419,84.19,50.02,0.908,3:28:06 PM:100,1
1606,221.35,0.383,77.11,50.01,0.910,3:28:06 PM:476,1
1607,221.26,0.435,88.45,50.03,0.919,3:28:06 PM:853,1
1608,221.27,0.411,83.14,50.02,0.914,3:28:07 PM:225,1
1609,221.15,0.417,84.58,50.01,0.917,3:28:07 PM:600,1
1610,221.22,0.421,83.72,50.04,0.899,3:28:07 PM:975,1
1611,221.26,0.410,82.70,50.05,0.912,3:28:08 PM:351,1
1612,221.71,0.422,85.37,50.02,0.912,3:28:08 PM:727,1
1613,221.66,0.422,86.29,50.02,0.923,3:28:09 PM:104,1
1614,221.66,0.430,87.61,50.02,0.919,3:28:09 PM:480,1
1615,221.65,0.424,85.92,50.01,0.914,3:28:09 PM:854,1
1616,221.77,0.389,78.63,50.01,0.911,3:28:10 PM:230,1
1617,221.80,0.412,82.42,50.03,0.902,3:28:10 PM:603,1
1618,221.77,0.448,92.37,50.01,0.930,3:28:10 PM:978,1
1619,221.73,0.422,85.60,50.00,0.915,3:28:11 PM:351,1
1620,221.77,0.427,86.32,50.02,0.912,3:28:11 PM:725,1
1621,221.77,0.437,89.69,50.02,0.925,3:28:12 PM:100,1
1622,221.76,0.430,87.04,50.03,0.913,3:28:12 PM:478,1
1623,221.72,0.415,84.25,50.02,0.916,3:28:12 PM:852,1
1624,222.00,0.423,85.04,50.02,0.906,3:28:13 PM:242,1
1625,221.91,0.428,87.44,50.03,0.921,3:28:13 PM:615,1
1626,221.77,0.430,87.46,50.01,0.917,3:28:13 PM:989,1
1627,221.79,0.421,85.63,50.03,0.917,3:28:14 PM:366,1
1628,221.73,0.433,88.58,50.03,0.923,3:28:14 PM:742,1
1629,221.74,0.411,82.98,50.02,0.911,3:28:15 PM:135,1
1630,221.75,0.483,100.48,50.02,0.938,3:28:15 PM:508,1
1631,221.82,0.457,93.47,50.03,0.922,3:28:15 PM:886,1
1632,221.81,0.495,103.12,50.01,0.939,3:28:16 PM:266,1
1633,221.89,0.439,90.36,50.02,0.928,3:28:16 PM:638,1
1634,221.84,0.511,106.76,50.02,0.942,3:28:17 PM:014,1
1635,221.82,0.502,104.59,50.02,0.939,3:28:17 PM:389,1
1636,221.72,0.497,103.06,50.02,0.935,3:28:17 PM:765,1
1637,221.96,0.466,95.62,50.02,0.924,3:28:18 PM:142,1
1638,222.04,0.505,104.49,50.02,0.932,3:28:18 PM:517,1
1639,222.06,0.418,84.20,50.02,0.907,3:28:18 PM:893,1
1640,222.07,0.398,79.82,50.01,0.903,3:28:19 PM:267,1
1641,221.88,0.477,97.72,50.02,0.923,3:28:19 PM:642,1
1642,221.83,0.442,90.37,50.01,0.922,3:28:20 PM:017,1
1643,221.99,0.405,81.04,50.04,0.901,3:28:20 PM:393,1
1644,222.03,0.406,82.22,50.05,0.912,3:28:20 PM:768,1
1645,222.03,0.390,76.65,50.01,0.885,3:28:21 PM:141,1
1646,222.09,0.429,88.22,50.03,0.926,3:28:21 PM:514,1
1647,222.04,0.381,76.90,50.03,0.909,3:28:21 PM:889,1
1648,221.93,0.443,89.50,50.02,0.910,3:28:22 PM:263,1
1649,222.06,0.436,89.02,50.03,0.919,3:28:22 PM:640,1
1650,222.16,0.428,87.15,50.03,0.917,3:28:23 PM:011,1
1651,222.24,0.377,74.98,50.02,0.895,3:28:23 PM:384,1
1652,222.12,0.510,106.08,50.02,0.936,3:28:23 PM:761,1
1653,222.10,0.394,79.56,50.02,0.909,3:28:24 PM:135,1
1654,222.00,0.406,82.30,50.01,0.913,3:28:24 PM:509,1
1655,221.99,0.512,76.31,50.03,0.671,3:28:24 PM:897,1
1656,222.03,0.435,89.33,50.03,0.925,3:28:25 PM:274,1
1657,222.15,0.415,84.47,50.02,0.916,3:28:25 PM:663,1
1658,222.17,0.473,98.22,50.02,0.935,3:28:26 PM:039,1
1659,222.13,0.414,84.34,50.04,0.917,3:28:26 PM:415,1
1660,222.08,0.480,99.33,50.03,0.932,3:28:26 PM:789,1
1661,222.00,0.426,86.58,50.04,0.915,3:28:27 PM:163,1
1662,221.94,0.447,89.88,50.04,0.906,3:28:27 PM:551,1
1663,221.85,0.413,84.00,50.02,0.917,3:28:27 PM:928,1
1664,221.84,0.385,76.72,50.00,0.898,3:28:28 PM:301,1
1665,221.84,0.406,82.94,50.03,0.921,3:28:28 PM:676,1
1666,221.89,0.452,93.01,50.01,0.927,3:28:29 PM:051,1
1667,221.94,0.373,73.92,50.03,0.893,3:28:29 PM:425,1
1668,221.76,0.436,88.32,50.03,0.913,3:28:29 PM:795,1
1669,221.74,0.403,80.64,50.00,0.902,3:28:30 PM:170,1
1670,221.83,0.430,86.00,49.99,0.902,3:28:30 PM:544,1
1671,221.96,0.413,83.10,50.03,0.907,3:28:30 PM:917,1
1672,222.00,0.432,85.69,50.02,0.894,3:28:31 PM:291,1
1673,222.05,0.409,82.44,50.02,0.908,3:28:31 PM:666,1
1674,222.01,0.394,79.20,50.02,0.905,3:28:32 PM:038,1
1675,222.05,0.366,73.56,50.00,0.905,3:28:32 PM:413,1
1676,222.05,0.393,79.77,50.00,0.914,3:28:32 PM:785,1
1677,222.00,0.414,84.53,50.01,0.920,3:28:33 PM:159,1
1678,222.09,0.421,85.04,50.03,0.910,3:28:33 PM:534,1
1679,222.11,0.404,82.19,50.02,0.916,3:28:33 PM:908,1
1680,222.14,0.410,82.92,50.03,0.910,3:28:34 PM:282,1
1681,221.82,0.396,80.32,50.02,0.914,3:28:34 PM:659,1
1682,221.68,0.420,85.94,50.00,0.923,3:28:35 PM:035,1
1683,221.79,0.382,76.76,50.02,0.906,3:28:35 PM:412,1
1684,221.91,0.443,90.30,50.02,0.919,3:28:35 PM:786,1
1685,222.01,0.397,79.23,50.00,0.899,3:28:36 PM:174,1
1686,221.96,0.432,87.13,50.01,0.909,3:28:36 PM:546,1
1687,221.86,0.388,78.45,50.01,0.911,3:28:36 PM:923,1
1688,221.83,0.420,85.40,50.03,0.917,3:28:37 PM:300,1
1689,221.78,0.419,85.26,50.01,0.917,3:28:37 PM:661,1
1690,221.80,0.397,80.76,50.02,0.917,3:28:38 PM:020,1
1691,221.94,0.409,81.96,50.02,0.903,3:28:38 PM:408,1
1692,221.99,0.413,84.18,50.00,0.918,3:28:38 PM:783,1
1693,221.95,0.384,77.78,50.01,0.913,3:28:39 PM:159,1
1694,222.03,0.428,85.80,50.00,0.903,3:28:39 PM:531,1
1695,221.87,0.412,83.89,50.01,0.918,3:28:39 PM:906,1
1696,221.86,0.418,83.88,50.01,0.904,3:28:40 PM:281,1
1697,222.01,0.386,77.80,50.03,0.908,3:28:40 PM:656,1
1698,222.13,0.425,87.15,49.99,0.923,3:28:41 PM:030,1
1699,221.86,0.403,81.04,50.00,0.906,3:28:41 PM:405,1
1700,221.85,0.423,84.27,50.00,0.898,3:28:41 PM:780,1
1701,221.90,0.385,76.05,50.02,0.890,3:28:42 PM:152,1
1702,222.05,0.423,86.45,50.01,0.920,3:28:42 PM:527,1
1703,222.08,0.364,72.75,50.03,0.900,3:28:42 PM:903,1
1704,222.09,0.428,87.06,50.02,0.916,3:28:43 PM:277,1
1705,222.05,0.417,83.66,50.00,0.903,3:28:43 PM:653,1
1706,221.98,0.431,86.95,50.02,0.909,3:28:44 PM:029,1
1707,222.05,0.396,80.00,50.02,0.910,3:28:44 PM:400,1
1708,222.04,0.430,85.45,50.00,0.895,3:28:44 PM:775,1
1709,221.94,0.407,82.03,50.01,0.908,3:28:45 PM:150,1
1710,221.98,0.391,78.11,50.00,0.900,3:28:45 PM:525,1
1711,222.02,0.481,82.01,50.01,0.768,3:28:45 PM:900,1
1712,222.02,0.419,85.04,50.02,0.914,3:28:46 PM:272,1
1713,222.03,0.373,74.24,50.01,0.896,3:28:46 PM:663,1
1714,221.97,0.443,91.00,50.01,0.925,3:28:47 PM:039,1
1715,221.87,0.372,74.77,50.00,0.906,3:28:47 PM:417,1
1716,221.77,0.364,70.87,50.01,0.878,3:28:47 PM:810,1
1717,221.83,0.279,51.91,50.01,0.839,3:28:48 PM:185,1
1718,221.89,0.349,68.94,50.01,0.890,3:28:48 PM:563,1
1719,221.91,0.291,53.92,50.02,0.835,3:28:48 PM:938,1
1720,221.92,0.396,77.80,50.00,0.885,3:28:49 PM:317,1
1721,221.90,0.492,102.92,50.02,0.943,3:28:49 PM:682,1
1722,221.78,0.502,104.97,50.01,0.943,3:28:50 PM:060,1
1723,221.72,0.487,101.64,50.01,0.941,3:28:50 PM:439,1
1724,221.86,0.348,66.74,50.00,0.864,3:28:50 PM:812,1
1725,221.94,0.369,73.99,49.99,0.903,3:28:51 PM:187,1
1726,222.06,0.350,69.55,49.99,0.895,3:28:51 PM:562,1
1727,221.80,0.428,87.28,49.98,0.919,3:28:51 PM:936,1
1728,221.70,0.409,82.70,50.00,0.912,3:28:52 PM:310,1
1729,222.02,0.357,71.21,49.99,0.898,3:28:52 PM:685,1
1730,222.06,0.344,68.16,50.01,0.892,3:28:53 PM:058,1
1731,222.23,0.344,67.59,49.99,0.884,3:28:53 PM:435,1
1732,222.17,0.427,87.55,50.01,0.923,3:28:53 PM:814,1
1733,222.29,0.422,86.84,50.02,0.926,3:28:54 PM:190,1
1734,222.29,0.428,87.75,50.01,0.922,3:28:54 PM:566,1
1735,222.25,0.407,82.86,50.01,0.916,3:28:54 PM:943,1
1736,222.25,0.364,72.48,50.01,0.896,3:28:55 PM:319,1
1737,222.30,0.334,64.76,50.01,0.872,3:28:55 PM:712,1
1738,222.22,0.364,72.90,50.02,0.901,3:28:56 PM:085,1
1739,222.31,0.366,73.05,49.99,0.898,3:28:56 PM:461,1
1740,222.27,0.335,65.90,50.00,0.885,3:28:56 PM:836,1
1741,222.22,0.334,65.67,50.01,0.885,3:28:57 PM:224,1
1742,222.31,0.365,72.00,50.01,0.887,3:28:57 PM:600,1
1743,222.27,0.360,72.36,50.00,0.904,3:28:57 PM:992,1
1744,222.43,0.289,54.38,50.01,0.846,3:28:58 PM:383,1
1745,222.36,0.402,76.33,50.00,0.854,3:28:58 PM:760,1
1746,222.30,0.323,63.52,50.01,0.885,3:28:59 PM:152,1
1747,222.33,0.365,71.88,50.02,0.886,3:28:59 PM:528,1
1748,222.18,0.332,65.22,50.01,0.884,3:28:59 PM:902,1
1749,222.04,0.354,69.92,50.01,0.890,3:29:00 PM:279,1
1750,222.59,0.327,64.57,50.02,0.887,3:29:00 PM:651,1
1751,222.56,0.327,62.86,50.03,0.864,3:29:01 PM:025,1
1752,222.63,0.333,65.71,50.02,0.886,3:29:01 PM:401,1
1753,222.54,0.332,65.65,50.02,0.889,3:29:01 PM:777,1
1754,222.55,0.319,62.27,50.00,0.877,3:29:02 PM:153,1
1755,222.62,0.349,69.38,50.00,0.893,3:29:02 PM:529,1
1756,222.46,0.333,66.13,50.00,0.893,3:29:02 PM:903,1
1757,222.47,0.351,70.16,50.01,0.898,3:29:03 PM:276,1
1758,222.67,0.336,66.05,50.02,0.883,3:29:03 PM:651,1
1759,222.58,0.336,65.75,50.00,0.879,3:29:04 PM:027,1
1760,222.66,0.293,56.73,50.01,0.870,3:29:04 PM:400,1
1761,222.57,0.322,62.46,50.02,0.871,3:29:04 PM:776,1
1762,222.49,0.296,55.79,49.99,0.847,3:29:05 PM:151,1
1763,222.45,0.332,63.84,50.02,0.864,3:29:05 PM:528,1
1764,222.49,0.339,67.42,50.02,0.894,3:29:05 PM:904,1
1765,222.51,0.342,67.25,50.01,0.884,3:29:06 PM:280,1
1766,222.73,0.311,60.22,50.01,0.869,3:29:06 PM:655,1
1767,222.71,0.331,65.46,49.99,0.888,3:29:07 PM:032,1
1768,222.69,0.321,62.88,50.01,0.880,3:29:07 PM:408,1
1769,222.59,0.356,71.03,50.02,0.896,3:29:07 PM:782,1
1770,222.86,0.332,65.71,50.02,0.888,3:29:08 PM:155,1
1771,222.91,0.345,67.63,50.00,0.879,3:29:08 PM:529,1
1772,222.77,0.376,75.76,50.01,0.904,3:29:08 PM:905,1
1773,222.79,0.363,72.20,50.00,0.893,3:29:09 PM:283,1
1774,222.88,0.373,75.31,50.00,0.906,3:29:09 PM:661,1
1775,222.84,0.411,84.30,50.02,0.920,3:29:10 PM:055,1
1776,222.78,0.330,65.00,50.02,0.884,3:29:10 PM:434,1
1777,222.82,0.368,70.44,49.99,0.859,3:29:10 PM:804,1
1778,222.80,0.350,69.51,50.02,0.891,3:29:11 PM:191,1
1779,222.75,0.399,80.32,50.03,0.904,3:29:11 PM:556,1
1780,222.77,0.379,77.01,50.02,0.912,3:29:11 PM:936,1
1781,222.75,0.426,87.18,50.02,0.919,3:29:12 PM:316,1
1782,222.72,0.503,105.67,50.01,0.943,3:29:12 PM:697,1
1783,222.70,0.534,112.81,50.02,0.949,3:29:13 PM:076,1
1784,222.68,0.462,95.08,50.03,0.924,3:29:13 PM:453,1
1785,222.78,0.417,84.35,50.03,0.908,3:29:13 PM:825,1
1786,222.74,0.332,65.25,50.02,0.882,3:29:14 PM:203,1
1787,222.76,0.318,61.80,50.02,0.872,3:29:14 PM:579,1
1788,222.60,0.314,59.56,50.03,0.852,3:29:14 PM:953,1
1789,222.50,0.393,79.38,50.03,0.908,3:29:15 PM:327,1
1790,222.39,0.335,64.96,50.03,0.872,3:29:15 PM:705,1
1791,222.35,0.368,68.28,50.01,0.834,3:29:16 PM:082,1
1792,222.42,0.385,75.62,50.03,0.883,3:29:16 PM:462,1
1793,222.61,0.341,67.60,50.02,0.891,3:29:16 PM:837,1
1794,222.40,0.323,63.55,50.01,0.885,3:29:17 PM:211,1
1795,222.40,0.418,63.86,50.04,0.687,3:29:17 PM:587,1
1796,222.26,0.345,67.85,50.02,0.885,3:29:17 PM:965,1
1797,222.37,0.372,58.80,50.02,0.711,3:29:18 PM:341,1
1798,222.54,0.372,73.94,50.02,0.893,3:29:18 PM:720,1
1799,222.48,0.376,74.84,50.00,0.895,3:29:19 PM:093,1
1800,222.52,0.392,78.61,50.04,0.901,3:29:19 PM:472,1
1801,222.48,0.420,86.06,50.03,0.921,3:29:19 PM:834,1
1802,222.31,0.335,63.60,50.03,0.854,3:29:20 PM:210,1
1803,222.30,0.369,74.27,50.02,0.905,3:29:20 PM:587,1
1804,222.30,0.317,61.63,50.02,0.875,3:29:20 PM:961,1
1805,222.25,0.295,55.58,50.03,0.848,3:29:21 PM:335,1
1806,222.40,0.363,73.04,50.04,0.905,3:29:21 PM:713,1
1807,222.32,0.366,73.33,50.02,0.901,3:29:22 PM:090,1
1808,222.36,0.345,68.66,50.02,0.895,3:29:22 PM:467,1
1809,222.44,0.361,72.41,50.02,0.902,3:29:22 PM:843,1
1810,222.42,0.386,77.37,50.04,0.901,3:29:23 PM:222,1
1811,222.35,0.400,80.21,50.04,0.902,3:29:23 PM:583,1
1812,222.24,0.420,83.81,50.03,0.898,3:29:23 PM:960,1
1813,222.20,0.400,81.22,50.00,0.914,3:29:24 PM:337,1
1814,222.16,0.403,82.57,50.01,0.922,3:29:24 PM:860,1
1815,222.16,0.452,93.83,50.01,0.934,3:29:25 PM:463,1
1816,222.08,0.394,80.28,50.01,0.918,3:29:26 PM:005,1
1817,222.13,0.405,82.82,50.01,0.921,3:29:26 PM:880,1
1818,222.11,0.433,89.38,50.01,0.929,3:29:27 PM:324,1
1819,222.11,0.416,85.42,50.02,0.924,3:29:27 PM:978,1
1820,222.31,0.423,87.06,50.02,0.926,3:29:28 PM:471,1
1821,222.33,0.421,86.41,50.02,0.923,3:29:29 PM:035,1
1822,222.42,0.401,82.06,50.01,0.920,3:29:29 PM:457,1
1823,222.28,0.401,82.06,50.00,0.921,3:29:30 PM:085,1
1824,222.22,0.427,88.00,50.03,0.927,3:29:30 PM:647,1
1825,222.04,0.437,90.22,50.02,0.930,3:29:31 PM:067,1
1826,222.15,0.402,82.02,50.02,0.918,3:29:31 PM:524,1
1827,222.35,0.414,84.98,50.01,0.923,3:29:31 PM:998,1
1828,222.36,0.415,85.26,50.00,0.924,3:29:32 PM:583,1
1829,222.28,0.416,85.39,50.00,0.923,3:29:33 PM:347,1
1830,222.32,0.433,89.22,50.01,0.927,3:29:33 PM:862,1
1831,222.37,0.418,85.92,50.00,0.924,3:29:34 PM:420,1
1832,222.31,0.423,86.93,50.00,0.924,3:29:35 PM:048,1
1833,222.28,0.413,84.52,50.01,0.921,3:29:35 PM:441,1
1834,222.37,0.401,81.97,49.99,0.919,3:29:35 PM:862,1
1835,222.21,0.421,86.50,50.01,0.925,3:29:36 PM:292,1
1836,222.12,0.413,84.28,50.01,0.919,3:29:36 PM:785,1
1837,222.13,0.408,83.60,49.99,0.922,3:29:37 PM:229,1
1838,222.10,0.397,81.01,50.02,0.919,3:29:37 PM:653,1
1839,222.23,0.408,83.46,49.99,0.920,3:29:38 PM:151,1
1840,222.37,0.407,83.38,50.00,0.921,3:29:38 PM:588,1
1841,222.38,0.399,81.66,50.00,0.920,3:29:39 PM:048,1
1842,222.46,0.430,88.70,50.00,0.927,3:29:39 PM:778,1
1843,222.25,0.398,81.28,50.02,0.919,3:29:40 PM:220,1
1844,222.16,0.416,85.17,50.01,0.922,3:29:40 PM:981,1
1845,222.07,0.397,81.02,49.99,0.919,3:29:41 PM:470,1
1846,222.19,0.393,80.19,49.99,0.918,3:29:41 PM:916,1
1847,222.48,0.402,82.32,50.01,0.920,3:29:42 PM:613,1
1848,222.43,0.409,83.74,49.99,0.921,3:29:43 PM:075,1
1849,222.28,0.424,87.22,50.01,0.925,3:29:43 PM:532,1
1850,222.33,0.422,86.69,50.01,0.924,3:29:44 PM:030,1
1851,222.20,0.405,82.90,50.00,0.921,3:29:44 PM:533,1
1852,222.31,0.388,79.08,50.01,0.917,3:29:45 PM:388,1
1853,222.36,0.425,87.09,49.99,0.922,3:29:45 PM:978,1
1854,222.29,0.406,82.78,50.01,0.917,3:29:46 PM:516,1
1855,222.20,0.415,85.13,49.99,0.923,3:29:46 PM:959,1
1856,222.26,0.406,83.19,49.99,0.922,3:29:47 PM:510,1
1857,222.15,0.402,81.86,50.01,0.917,3:29:48 PM:312,1
1858,222.29,0.438,90.44,50.00,0.929,3:29:48 PM:783,1
1859,222.27,0.392,80.02,50.01,0.918,3:29:49 PM:164,1
1860,222.35,0.415,85.13,50.01,0.923,3:29:50 PM:270,1
1861,222.38,0.390,79.61,50.00,0.918,3:29:50 PM:907,1
1862,222.12,0.438,90.12,50.00,0.926,3:29:51 PM:327,1
1863,222.23,0.429,88.14,50.01,0.925,3:29:51 PM:760,1
1864,222.28,0.396,80.95,50.02,0.920,3:29:52 PM:308,1
1865,222.48,0.394,80.41,50.00,0.917,3:29:52 PM:739,1
1866,222.44,0.391,79.84,50.01,0.918,3:29:53 PM:166,1
1867,222.39,0.397,81.11,50.01,0.919,3:29:53 PM:663,1
1868,222.17,0.423,86.65,50.02,0.922,3:29:54 PM:249,1
1869,222.33,0.392,79.95,50.03,0.917,3:29:54 PM:970,1
1870,222.29,0.417,85.56,50.01,0.923,3:29:55 PM:387,1
1871,222.57,0.410,83.79,50.03,0.918,3:29:56 PM:020,1
1872,222.25,0.424,87.05,50.01,0.924,3:29:56 PM:458,1
1873,222.23,0.398,81.34,50.01,0.920,3:29:56 PM:987,1
1874,222.35,0.391,79.78,50.02,0.918,3:29:57 PM:431,1
1875,222.39,0.412,84.62,50.04,0.924,3:29:58 PM:024,1
1876,222.32,0.395,80.50,50.01,0.917,3:29:58 PM:521,1
1877,222.32,0.420,86.16,50.02,0.923,3:29:58 PM:984,1
1878,222.36,0.401,82.09,50.05,0.921,3:29:59 PM:660,1
1879,222.03,0.394,80.35,50.02,0.919,3:30:00 PM:150,1
1880,222.10,0.419,85.65,50.03,0.920,3:30:00 PM:710,1
1881,222.07,0.391,79.62,50.02,0.917,3:30:01 PM:571,1
1882,221.99,0.384,78.05,50.04,0.916,3:30:02 PM:150,1
1883,222.16,0.393,80.15,50.02,0.918,3:30:02 PM:649,1
1884,222.01,0.389,79.21,50.03,0.917,3:30:03 PM:322,1
1885,222.09,0.393,80.14,50.03,0.918,3:30:04 PM:044,1
1886,222.01,0.403,82.13,50.02,0.918,3:30:04 PM:495,1
1887,221.99,0.437,90.32,50.03,0.931,3:30:04 PM:961,1
1888,221.88,0.436,89.79,50.02,0.928,3:30:05 PM:394,1
1889,221.99,0.444,91.76,50.03,0.931,3:30:05 PM:833,1
1890,221.98,0.445,91.96,50.03,0.931,3:30:06 PM:291,1
1891,221.92,0.452,93.62,50.04,0.933,3:30:06 PM:692,1
1892,221.64,0.445,91.89,50.03,0.932,3:30:07 PM:215,1
1893,221.71,0.456,94.52,50.01,0.935,3:30:07 PM:652,1
1894,221.57,0.433,88.90,50.03,0.927,3:30:08 PM:219,1
1895,221.83,0.456,94.50,50.04,0.934,3:30:08 PM:682,1
1896,222.04,0.444,91.71,50.02,0.930,3:30:09 PM:226,1
1897,222.11,0.452,93.57,50.04,0.932,3:30:09 PM:703,1
1898,222.00,0.446,92.22,50.02,0.931,3:30:10 PM:230,1
1899,222.02,0.433,89.10,50.03,0.927,3:30:10 PM:880,1
1900,221.76,0.438,90.32,50.05,0.930,3:30:11 PM:417,1
1901,221.84,0.454,94.01,50.04,0.933,3:30:11 PM:845,1
1902,221.89,0.447,92.39,50.04,0.932,3:30:12 PM:234,1
1903,222.03,0.453,93.94,50.03,0.934,3:30:12 PM:673,1
1904,222.07,0.435,89.53,50.02,0.927,3:30:13 PM:099,1
1905,222.11,0.436,89.72,50.03,0.926,3:30:13 PM:565,1
1906,222.21,0.439,90.36,50.03,0.926,3:30:14 PM:079,1
1907,222.17,0.449,92.94,50.04,0.932,3:30:14 PM:585,1
1908,222.26,0.450,93.29,50.04,0.933,3:30:15 PM:065,1
1909,222.27,0.432,89.21,50.03,0.929,3:30:15 PM:636,1
1910,222.33,0.444,92.01,50.03,0.932,3:30:16 PM:052,1
1911,222.27,0.430,88.53,50.04,0.926,3:30:16 PM:738,1
1912,222.13,0.445,92.18,50.03,0.933,3:30:17 PM:235,1
1913,222.06,0.428,88.01,50.03,0.926,3:30:17 PM:609,1
1914,222.10,0.441,90.80,50.04,0.927,3:30:18 PM:070,1
1915,222.16,0.450,93.31,50.02,0.933,3:30:18 PM:568,1
1916,222.50,0.447,92.30,50.01,0.928,3:30:18 PM:956,1
1917,222.43,0.428,88.13,50.03,0.926,3:30:19 PM:633,1
1918,222.29,0.463,96.29,50.03,0.936,3:30:20 PM:080,1
1919,222.35,0.443,91.73,50.03,0.931,3:30:20 PM:650,1
1920,222.35,0.429,88.41,50.03,0.927,3:30:21 PM:158,1
1921,222.37,0.454,94.11,50.03,0.932,3:30:21 PM:571,1
1922,222.34,0.450,93.33,50.02,0.933,3:30:22 PM:004,1
1923,222.18,0.430,88.51,50.04,0.926,3:30:22 PM:660,1
1924,222.22,0.441,91.24,50.03,0.931,3:30:23 PM:110,1
1925,222.31,0.456,94.58,50.01,0.933,3:30:23 PM:661,1
1926,222.17,0.440,91.02,50.02,0.931,3:30:24 PM:185,1
1927,222.09,0.447,92.51,50.04,0.932,3:30:24 PM:579,1
1928,222.30,0.484,100.86,50.03,0.937,3:30:25 PM:007,1
1929,222.13,0.342,66.10,50.01,0.870,3:30:25 PM:398,1
1930,222.23,0.372,72.68,50.03,0.879,3:30:25 PM:783,1
1931,222.19,0.320,62.45,50.03,0.878,3:30:26 PM:153,1
1932,222.18,0.347,67.21,50.02,0.872,3:30:26 PM:530,1
1933,222.00,0.389,72.73,50.02,0.842,3:30:26 PM:907,1
1934,221.89,0.386,77.54,50.01,0.905,3:30:27 PM:283,1
1935,221.77,0.287,54.37,50.01,0.854,3:30:27 PM:657,1
1936,221.80,0.338,66.38,50.02,0.885,3:30:28 PM:032,1
1937,221.77,0.327,63.97,50.00,0.882,3:30:28 PM:408,1
1938,222.03,0.323,62.95,50.01,0.878,3:30:28 PM:780,1
1939,222.27,0.303,58.13,50.01,0.863,3:30:29 PM:154,1
1940,222.22,0.322,62.01,49.99,0.867,3:30:29 PM:527,1
1941,222.22,0.338,65.52,50.01,0.872,3:30:29 PM:899,1
1942,222.14,0.306,59.13,50.02,0.870,3:30:30 PM:286,1
1943,222.26,0.284,52.77,50.00,0.836,3:30:30 PM:662,1
1944,222.32,0.305,56.89,50.00,0.839,3:30:31 PM:053,1
1945,222.27,0.318,60.95,50.01,0.862,3:30:31 PM:430,1
1946,222.34,0.322,62.21,49.99,0.869,3:30:31 PM:804,1
1947,222.12,0.333,64.75,50.00,0.875,3:30:32 PM:192,1
1948,222.11,0.319,61.53,50.00,0.868,3:30:32 PM:565,1
1949,222.06,0.259,47.58,50.01,0.827,3:30:32 PM:940,1
1950,222.10,0.283,53.72,50.01,0.855,3:30:33 PM:315,1
1951,222.27,0.324,63.60,50.00,0.883,3:30:33 PM:689,1
1952,222.32,0.310,59.85,50.00,0.868,3:30:34 PM:064,1
1953,222.20,0.283,51.19,50.00,0.814,3:30:34 PM:439,1
1954,222.27,0.302,57.95,49.99,0.863,3:30:34 PM:812,1
1955,222.14,0.306,58.66,49.99,0.863,3:30:35 PM:184,1
1956,222.10,0.296,56.51,49.99,0.860,3:30:35 PM:554,1
1957,222.36,0.311,59.61,50.01,0.862,3:30:35 PM:941,1
1958,222.27,0.312,59.91,50.02,0.864,3:30:36 PM:315,1
1959,222.36,0.285,54.12,49.99,0.854,3:30:36 PM:687,1
1960,222.22,0.327,64.01,49.99,0.881,3:30:37 PM:063,1
1961,221.94,0.302,58.16,50.00,0.868,3:30:37 PM:436,1
1962,221.99,0.314,60.00,50.00,0.861,3:30:37 PM:813,1
1963,221.99,0.285,52.54,49.99,0.830,3:30:38 PM:188,1
1964,222.14,0.298,57.30,50.00,0.866,3:30:38 PM:564,1
1965,222.40,0.309,59.67,49.98,0.868,3:30:38 PM:928,1
1966,222.33,0.310,60.48,49.99,0.878,3:30:39 PM:317,1
1967,222.29,0.314,59.52,49.99,0.853,3:30:39 PM:696,1
